file,BP_score,CW_score,SECT_score,BP_time,CW_time,SECT_time
A_014_ABS17_15_4.prp,37575.61395699309,27239.214159790343,41361.570733513094,2.4096e-5,0.002540997,0.00012281800000000002
A_014_ABS17_15_5.prp,46082.496775415704,32139.06094765546,18861.59095792055,2.3564e-5,0.0023860360000000002,0.00012320999999999998
A_014_ABS18_15_1.prp,35009.885581354276,28298.177932361417,16566.944580220203,2.6193e-5,0.003357396,0.000131981
A_014_ABS18_15_2.prp,39386.88582307069,32295.6464789986,16970.62163615574,2.5983e-5,0.003213746,0.000134053
A_014_ABS18_15_3.prp,37732.89345521247,5737.964378076383,24963.86822396522,2.5174e-5,0.002774852,0.00012851300000000002
A_014_ABS18_15_4.prp,34537.88580114901,5258.731758534715,33666.48576969547,2.6631e-5,0.00304966,0.00012651699999999998
A_014_ABS18_15_5.prp,39532.368603992356,26587.380899403986,17591.05313783869,2.8498e-5,0.003623327,0.00012773899999999998
A_014_ABS19_15_1.prp,43458.859369653255,29772.75341914817,24793.137656963994,2.7665999999999996e-5,0.0023977639999999997,0.000125015
A_014_ABS19_15_2.prp,43762.63680491192,35980.23729534013,21188.497331351995,2.3727e-5,0.0023787630000000003,0.000124015
A_014_ABS19_15_3.prp,42822.68168171163,24193.375457441332,25071.02603537155,3.2038999999999996e-5,0.002352006,0.000128426
A_014_ABS19_15_4.prp,37575.61395699309,27239.214159790343,41361.570733513094,2.3899e-5,0.002481834,0.000120671
A_014_ABS19_15_5.prp,46082.496775415704,32139.06094765546,18861.59095792055,3.6516e-5,0.002365509,0.000125578
A_014_ABS1_15_1.prp,21744.063854635893,15635.991220239124,12422.161737710303,2.3775e-5,0.002351942,0.000128152
A_014_ABS1_15_2.prp,21919.79359136722,18014.997183167365,10612.855957208953,2.9654e-5,0.002358425,0.000140811
A_014_ABS1_15_3.prp,21433.78395540049,12129.2612641462,12560.246328293555,2.3996999999999997e-5,0.0024114870000000004,0.000122386
A_014_ABS1_15_4.prp,18790.280250509764,13646.162424898026,20682.156645775212,2.6901e-5,0.002406283,0.00012694600000000001
A_014_ABS1_15_5.prp,23063.00608408628,16084.881104156284,9447.633345816635,2.5186e-5,0.002375174,0.000156889
A_014_ABS20_15_1.prp,43458.859369653255,29772.75341914817,24793.137656963994,4.7031000000000004e-5,0.002378883,0.000123568
A_014_ABS20_15_2.prp,43762.63680491192,35980.23729534013,21188.497331351995,2.3436e-5,0.002423227,0.000123144
A_014_ABS20_15_3.prp,42822.68168171163,24193.375457441332,25071.02603537155,3.3473e-5,0.00239383,0.000154946
A_014_ABS20_15_4.prp,37575.61395699309,27239.214159790343,41361.570733513094,2.3319e-5,0.00237252,0.000123441
A_014_ABS20_15_5.prp,46082.496775415704,32139.06094765546,18861.59095792055,2.4279000000000003e-5,0.002532205,0.000130316
A_014_ABS21_15_1.prp,35009.885581354276,28298.177932361417,16566.944580220203,2.6086e-5,0.0034473510000000004,0.00013095
A_014_ABS21_15_2.prp,39386.88582307069,32295.6464789986,16970.62163615574,2.7047e-5,0.0031971199999999995,0.00013205
A_014_ABS21_15_3.prp,37732.89345521247,5737.964378076383,24963.86822396522,2.6129e-5,0.002938557,0.000134243
A_014_ABS21_15_4.prp,34537.88580114901,5258.731758534715,33666.48576969547,2.7977e-5,0.002975805,0.000136699
A_014_ABS21_15_5.prp,39532.368603992356,26587.380899403986,17591.05313783869,2.7608e-5,0.003921672,0.000133298
A_014_ABS22_15_1.prp,43458.859369653255,29772.75341914817,24793.137656963994,2.5308000000000002e-5,0.002469701,0.00012829400000000002
A_014_ABS22_15_2.prp,43762.63680491192,35980.23729534013,21188.497331351995,2.4772e-5,0.0025267619999999997,0.000137746
A_014_ABS22_15_3.prp,42822.68168171163,24193.375457441332,25071.02603537155,2.5395e-5,0.0025702679999999997,0.000130781
A_014_ABS22_15_4.prp,37575.61395699309,27239.214159790343,41361.570733513094,2.5811e-5,0.002569172,0.000140088
A_014_ABS22_15_5.prp,46082.496775415704,32139.06094765546,18861.59095792055,3.0593e-5,0.0025122729999999998,0.000135255
A_014_ABS23_15_1.prp,43458.859369653255,29772.75341914817,24793.137656963994,2.5659999999999998e-5,0.0025284500000000002,0.000138486
A_014_ABS23_15_2.prp,43762.63680491192,35980.23729534013,21188.497331351995,2.5848e-5,0.00257908,0.000133269
A_014_ABS23_15_3.prp,42822.68168171163,24193.375457441332,25071.02603537155,2.4183999999999997e-5,0.002533981,0.00014725300000000002
A_014_ABS23_15_4.prp,37575.61395699309,27239.214159790343,41361.570733513094,2.3848999999999998e-5,0.002533171,0.00013542600000000001
A_014_ABS23_15_5.prp,46082.496775415704,32139.06094765546,18861.59095792055,2.9773e-5,0.0024976530000000003,0.00013604
A_014_ABS24_15_1.prp,35009.885581354276,28298.177932361417,16566.944580220203,3.0117e-5,0.003660462,0.000141656
A_014_ABS24_15_2.prp,39386.88582307069,32295.6464789986,16970.62163615574,3.2655e-5,0.00344046,0.000142196
A_014_ABS24_15_3.prp,37732.89345521247,5737.964378076383,24963.86822396522,2.5317000000000002e-5,0.003000446,0.000143179
A_014_ABS24_15_4.prp,34537.88580114901,5258.731758534715,33666.48576969547,2.6767000000000003e-5,0.003023993,0.000165935
A_014_ABS24_15_5.prp,39532.368603992356,26587.380899403986,17591.05313783869,2.7307e-5,0.003989688,0.000144839
A_014_ABS25_15_1.prp,21744.063854635893,15635.991220239124,12422.161737710303,2.5912e-5,0.0026192380000000003,0.00013925599999999998
A_014_ABS25_15_2.prp,21919.79359136722,18014.997183167365,10612.855957208953,2.8302999999999997e-5,0.00256902,0.00013652700000000003
A_014_ABS25_15_3.prp,21433.78395540049,12129.2612641462,12560.246328293555,4.1722e-5,0.002656924,0.000138218
A_014_ABS25_15_4.prp,18790.280250509764,13646.162424898026,20682.156645775212,2.4573e-5,0.002538734,0.000138281
A_014_ABS25_15_5.prp,23063.00608408628,16084.881104156284,9447.633345816635,2.3940999999999997e-5,0.002541904,0.00014048
A_014_ABS26_15_1.prp,21744.063854635893,15635.991220239124,12422.161737710303,2.9583000000000005e-5,0.0025768030000000003,0.000141178
A_014_ABS26_15_2.prp,21919.79359136722,18014.997183167365,10612.855957208953,2.7556000000000002e-5,0.002838825,0.000140104
A_014_ABS26_15_3.prp,21433.78395540049,12129.2612641462,12560.246328293555,2.6943999999999998e-5,0.002682237,0.000136099
A_014_ABS26_15_4.prp,18790.280250509764,13646.162424898026,20682.156645775212,2.8853e-5,0.002541653,0.000133369
A_014_ABS26_15_5.prp,23063.00608408628,16084.881104156284,9447.633345816635,2.5251000000000003e-5,0.0025542110000000002,0.00013268900000000002
A_014_ABS27_15_1.prp,17520.917044871818,14894.844403429172,8302.376020155867,2.8355e-5,0.0037190359999999998,0.000142882
A_014_ABS27_15_2.prp,19725.608413239406,16175.85756501438,8505.078365974845,2.8354e-5,0.0034460520000000002,0.00014753900000000003
A_014_ABS27_15_3.prp,18884.58859704861,2877.072791022963,12504.037490365972,2.8737000000000003e-5,0.0029931619999999997,0.00014812100000000003
A_014_ABS27_15_4.prp,17276.850268068683,2636.2917701011665,16838.917234696182,2.7183e-5,0.0030176919999999998,0.000139503
A_014_ABS27_15_5.prp,19786.445637880573,13313.809055509199,8810.590439147985,2.9146000000000002e-5,0.0039509340000000006,0.00013905
A_014_ABS28_15_1.prp,21744.063854635893,15635.991220239124,12422.161737710303,2.8290999999999997e-5,0.0025416650000000002,0.00013557800000000002
A_014_ABS28_15_2.prp,21919.79359136722,18014.997183167365,10612.855957208953,2.7114999999999997e-5,0.002533974,0.000133574
A_014_ABS28_15_3.prp,21433.78395540049,12129.2612641462,12560.246328293555,2.9948000000000002e-5,0.0025300130000000002,0.000136973
A_014_ABS28_15_4.prp,18790.280250509764,13646.162424898026,20682.156645775212,2.4384e-5,0.00255253,0.00013994400000000003
A_014_ABS28_15_5.prp,23063.00608408628,16084.881104156284,9447.633345816635,2.5931e-5,0.002533198,0.00013699199999999998
A_014_ABS29_15_1.prp,21744.063854635893,15635.991220239124,12422.161737710303,2.6081e-5,0.002534097,0.00013734699999999998
A_014_ABS29_15_2.prp,21919.79359136722,18014.997183167365,10612.855957208953,3.1223e-5,0.002526039,0.000142221
A_014_ABS29_15_3.prp,21433.78395540049,12129.2612641462,12560.246328293555,2.594e-5,0.002544104,0.000133464
A_014_ABS29_15_4.prp,18790.280250509764,13646.162424898026,20682.156645775212,3.146299999999999e-5,0.002550307,0.000133796
A_014_ABS29_15_5.prp,23063.00608408628,16084.881104156284,9447.633345816635,2.4964e-5,0.00251461,0.000131227
A_014_ABS2_15_1.prp,21744.063854635893,15635.991220239124,12422.161737710303,2.8669000000000003e-5,0.002527612,0.000135565
A_014_ABS2_15_2.prp,21919.79359136722,18014.997183167365,10612.855957208953,2.7561999999999998e-5,0.0025541979999999997,0.000134882
A_014_ABS2_15_3.prp,21433.78395540049,12129.2612641462,12560.246328293555,3.1236e-5,0.0025271350000000002,0.000137363
A_014_ABS2_15_4.prp,18790.280250509764,13646.162424898026,20682.156645775212,2.6862999999999997e-5,0.023037919999999996,0.00013907400000000002
A_014_ABS2_15_5.prp,23063.00608408628,16084.881104156284,9447.633345816635,2.3917999999999997e-5,0.0023165770000000002,0.000125399
A_014_ABS30_15_1.prp,17520.917044871818,14894.844403429172,8302.376020155867,2.5877e-5,0.0032539309999999994,0.000129776
A_014_ABS30_15_2.prp,19725.608413239406,16175.85756501438,8505.078365974845,3.2949000000000006e-5,0.003075665,0.00012951100000000001
A_014_ABS30_15_3.prp,18884.58859704861,2877.072791022963,12504.037490365972,2.5834e-5,0.00270605,0.000128415
A_014_ABS30_15_4.prp,17276.850268068683,2636.2917701011665,16838.917234696182,2.5343e-5,0.0027603280000000003,0.000127278
A_014_ABS30_15_5.prp,19786.445637880573,13313.809055509199,8810.590439147985,2.4999000000000002e-5,0.003482624,0.00012722500000000002
A_014_ABS31_15_1.prp,21744.063854635893,15635.991220239124,12422.161737710303,2.3847e-5,0.002384343,0.000124718
A_014_ABS31_15_2.prp,21919.79359136722,18014.997183167365,10612.855957208953,2.3172e-5,0.002339729,0.00012524
A_014_ABS31_15_3.prp,21433.78395540049,12129.2612641462,12560.246328293555,2.4089e-5,0.002356128,0.000136463
A_014_ABS31_15_4.prp,18790.280250509764,13646.162424898026,20682.156645775212,2.3553e-5,0.0023873619999999996,0.00012276700000000003
A_014_ABS31_15_5.prp,23063.00608408628,16084.881104156284,9447.633345816635,2.3094e-5,0.0023182339999999997,0.000123536
A_014_ABS32_15_1.prp,21744.063854635893,15635.991220239124,12422.161737710303,2.3446999999999998e-5,0.002399827,0.000123824
A_014_ABS32_15_2.prp,21919.79359136722,18014.997183167365,10612.855957208953,2.3928000000000002e-5,0.0023924840000000003,0.00012530499999999998
A_014_ABS32_15_3.prp,21433.78395540049,12129.2612641462,12560.246328293555,2.3991e-5,0.002335042,0.00012169900000000002
A_014_ABS32_15_4.prp,18790.280250509764,13646.162424898026,20682.156645775212,2.3202e-5,0.002340033,0.000123566
A_014_ABS32_15_5.prp,23063.00608408628,16084.881104156284,9447.633345816635,2.3701999999999998e-5,0.0024393870000000003,0.000125942
A_014_ABS33_15_1.prp,17520.917044871818,14894.844403429172,8302.376020155867,3.8225999999999996e-5,0.003228922,0.000128538
A_014_ABS33_15_2.prp,19725.608413239406,16175.85756501438,8505.078365974845,2.572e-5,0.003084021,0.00012704
A_014_ABS33_15_3.prp,18884.58859704861,2877.072791022963,12504.037490365972,2.4886000000000002e-5,0.002697506,0.00012558399999999998
A_014_ABS33_15_4.prp,17276.850268068683,2636.2917701011665,16838.917234696182,2.5844e-5,0.0027456090000000004,0.000125288
A_014_ABS33_15_5.prp,19786.445637880573,13313.809055509199,8810.590439147985,2.5572999999999997e-5,0.003486776,0.000127928
A_014_ABS34_15_1.prp,21744.063854635893,15635.991220239124,12422.161737710303,2.4696000000000002e-5,0.002384058,0.00012545
A_014_ABS34_15_2.prp,21919.79359136722,18014.997183167365,10612.855957208953,2.4180000000000002e-5,0.002398899,0.00012531399999999999
A_014_ABS34_15_3.prp,21433.78395540049,12129.2612641462,12560.246328293555,2.4193e-5,0.00235978,0.00012434400000000003
A_014_ABS34_15_4.prp,18790.280250509764,13646.162424898026,20682.156645775212,2.3466000000000002e-5,0.002395851,0.000122961
A_014_ABS34_15_5.prp,23063.00608408628,16084.881104156284,9447.633345816635,2.4223999999999997e-5,0.002383732,0.000123425
A_014_ABS35_15_1.prp,21744.063854635893,15635.991220239124,12422.161737710303,2.4064e-5,0.002378707,0.000124217
A_014_ABS35_15_2.prp,21919.79359136722,18014.997183167365,10612.855957208953,2.3669e-5,0.0023450199999999997,0.000123478
A_014_ABS35_15_3.prp,21433.78395540049,12129.2612641462,12560.246328293555,2.4497e-5,0.002402733,0.000122961
A_014_ABS35_15_4.prp,18790.280250509764,13646.162424898026,20682.156645775212,2.3812e-5,0.002385775,0.000123161
A_014_ABS35_15_5.prp,23063.00608408628,16084.881104156284,9447.633345816635,2.3608e-5,0.002320209,0.000122432
A_014_ABS36_15_1.prp,17520.917044871818,14894.844403429172,8302.376020155867,2.5489000000000003e-5,0.003281299,0.000126699
A_014_ABS36_15_2.prp,19725.608413239406,16175.85756501438,8505.078365974845,2.5588e-5,0.0031289129999999997,0.000128527
A_014_ABS36_15_3.prp,18884.58859704861,2877.072791022963,12504.037490365972,2.5675e-5,0.002812946,0.000141349
A_014_ABS36_15_4.prp,17276.850268068683,2636.2917701011665,16838.917234696182,2.4854e-5,0.002829973,0.00014450200000000002
A_014_ABS36_15_5.prp,19786.445637880573,13313.809055509199,8810.590439147985,2.7648e-5,0.003610258,0.000128875
A_014_ABS37_15_1.prp,43458.859369653255,29772.75341914817,24793.137656963994,2.4934000000000002e-5,0.002564821,0.000135518
A_014_ABS37_15_2.prp,43762.63680491192,35980.23729534013,21188.497331351995,2.4193000000000004e-5,0.0023702849999999998,0.00012366799999999998
A_014_ABS37_15_3.prp,42822.68168171163,24193.375457441332,25071.02603537155,2.4734000000000004e-5,0.00238252,0.000123261
A_014_ABS37_15_4.prp,37575.61395699309,27239.214159790343,41361.570733513094,2.3888999999999998e-5,0.002411455,0.000121536
A_014_ABS37_15_5.prp,46082.496775415704,32139.06094765546,18861.59095792055,2.4113e-5,0.0023445609999999998,0.000123328
A_014_ABS38_15_1.prp,43458.859369653255,29772.75341914817,24793.137656963994,2.3315000000000003e-5,0.0023719939999999997,0.000124767
A_014_ABS38_15_2.prp,43762.63680491192,35980.23729534013,21188.497331351995,2.4117e-5,0.00237844,0.00012462600000000002
A_014_ABS38_15_3.prp,42822.68168171163,24193.375457441332,25071.02603537155,2.3669e-5,0.0023704200000000007,0.000124039
A_014_ABS38_15_4.prp,37575.61395699309,27239.214159790343,41361.570733513094,2.3303e-5,0.0023663720000000003,0.00012221
A_014_ABS38_15_5.prp,46082.496775415704,32139.06094765546,18861.59095792055,2.3749999999999998e-5,0.002424509,0.000130956
A_014_ABS39_15_1.prp,35009.885581354276,28298.177932361417,16566.944580220203,2.6745999999999998e-5,0.003420564,0.000131452
A_014_ABS39_15_2.prp,39386.88582307069,32295.6464789986,16970.62163615574,2.6594e-5,0.00317742,0.000131653
A_014_ABS39_15_3.prp,37732.89345521247,5737.964378076383,24963.86822396522,2.5457e-5,0.002816099,0.000125595
A_014_ABS39_15_4.prp,34537.88580114901,5258.731758534715,33666.48576969547,2.5115e-5,0.002861454,0.00012798100000000002
A_014_ABS39_15_5.prp,39532.368603992356,26587.380899403986,17591.05313783869,2.6994999999999998e-5,0.003727625,0.000136582
A_014_ABS3_15_1.prp,17520.917044871818,14894.844403429172,8302.376020155867,2.6355000000000004e-5,0.003428637,0.000129323
A_014_ABS3_15_2.prp,19725.608413239406,16175.85756501438,8505.078365974845,2.7653e-5,0.003167935,0.000133363
A_014_ABS3_15_3.prp,18884.58859704861,2877.072791022963,12504.037490365972,2.5628999999999998e-5,0.002778132,0.00013225299999999998
A_014_ABS3_15_4.prp,17276.850268068683,2636.2917701011665,16838.917234696182,2.5857e-5,0.002834276,0.000134088
A_014_ABS3_15_5.prp,19786.445637880573,13313.809055509199,8810.590439147985,4.0906e-5,0.003651602,0.000130738
A_014_ABS40_15_1.prp,43458.859369653255,29772.75341914817,24793.137656963994,2.4807999999999997e-5,0.002548248,0.000131532
A_014_ABS40_15_2.prp,43762.63680491192,35980.23729534013,21188.497331351995,2.4491000000000003e-5,0.002406169,0.000136276
A_014_ABS40_15_3.prp,42822.68168171163,24193.375457441332,25071.02603537155,2.3966e-5,0.0023669480000000002,0.000124116
A_014_ABS40_15_4.prp,37575.61395699309,27239.214159790343,41361.570733513094,2.3494000000000002e-5,0.0024114540000000004,0.000134716
A_014_ABS40_15_5.prp,46082.496775415704,32139.06094765546,18861.59095792055,2.7686000000000002e-5,0.00238315,0.00012477499999999998
A_014_ABS41_15_1.prp,43458.859369653255,29772.75341914817,24793.137656963994,2.3842000000000003e-5,0.002406782,0.000125906
A_014_ABS41_15_2.prp,43762.63680491192,35980.23729534013,21188.497331351995,2.3663999999999996e-5,0.002382242,0.000124687
A_014_ABS41_15_3.prp,42822.68168171163,24193.375457441332,25071.02603537155,2.4046e-5,0.0030182710000000003,0.000155983
A_014_ABS41_15_4.prp,37575.61395699309,27239.214159790343,41361.570733513094,2.3941e-5,0.002404525,0.000121916
A_014_ABS41_15_5.prp,46082.496775415704,32139.06094765546,18861.59095792055,2.3889e-5,0.002381902,0.000128476
A_014_ABS42_15_1.prp,35009.885581354276,28298.177932361417,16566.944580220203,2.8365e-5,0.0034820619999999997,0.000144484
A_014_ABS42_15_2.prp,39386.88582307069,32295.6464789986,16970.62163615574,2.8047e-5,0.003137137,0.000131777
A_014_ABS42_15_3.prp,37732.89345521247,5737.964378076383,24963.86822396522,2.4826999999999998e-5,0.002764261,0.00013582999999999998
A_014_ABS42_15_4.prp,34537.88580114901,5258.731758534715,33666.48576969547,2.5968e-5,0.002825892,0.000134458
A_014_ABS42_15_5.prp,39532.368603992356,26587.380899403986,17591.05313783869,2.5239e-5,0.0036561360000000004,0.00012983799999999999
A_014_ABS43_15_1.prp,43458.859369653255,29772.75341914817,24793.137656963994,2.4040000000000004e-5,0.0024117680000000003,0.00012643099999999998
A_014_ABS43_15_2.prp,43762.63680491192,35980.23729534013,21188.497331351995,2.4032000000000003e-5,0.002408521,0.000124624
A_014_ABS43_15_3.prp,42822.68168171163,24193.375457441332,25071.02603537155,2.4051999999999996e-5,0.00243624,0.00012344700000000003
A_014_ABS43_15_4.prp,37575.61395699309,27239.214159790343,41361.570733513094,2.5598999999999997e-5,0.0024176320000000003,0.00012582400000000002
A_014_ABS43_15_5.prp,46082.496775415704,32139.06094765546,18861.59095792055,2.3800000000000003e-5,0.002335982,0.000128007
A_014_ABS44_15_1.prp,43458.859369653255,29772.75341914817,24793.137656963994,2.6278e-5,0.0023521320000000003,0.000130009
A_014_ABS44_15_2.prp,43762.63680491192,35980.23729534013,21188.497331351995,2.4111e-5,0.0023673590000000003,0.000173365
A_014_ABS44_15_3.prp,42822.68168171163,24193.375457441332,25071.02603537155,2.4204e-5,0.002366103,0.00012257
A_014_ABS44_15_4.prp,37575.61395699309,27239.214159790343,41361.570733513094,2.3993999999999994e-5,0.002378961,0.000122545
A_014_ABS44_15_5.prp,46082.496775415704,32139.06094765546,18861.59095792055,2.3554e-5,0.002337562,0.000123526
A_014_ABS45_15_1.prp,35009.885581354276,28298.177932361417,16566.944580220203,2.6028999999999998e-5,0.0034156440000000002,0.000130655
A_014_ABS45_15_2.prp,39386.88582307069,32295.6464789986,16970.62163615574,2.6195999999999998e-5,0.003179114,0.000133737
A_014_ABS45_15_3.prp,37732.89345521247,5737.964378076383,24963.86822396522,3.0069e-5,0.003276053,0.000163692
A_014_ABS45_15_4.prp,34537.88580114901,5258.731758534715,33666.48576969547,2.4773e-5,0.0028272600000000003,0.00013298099999999998
A_014_ABS45_15_5.prp,39532.368603992356,26587.380899403986,17591.05313783869,2.7806e-5,0.003709882,0.000130065
A_014_ABS46_15_1.prp,43458.859369653255,29772.75341914817,24793.137656963994,2.5557e-5,0.002518381,0.000127161
A_014_ABS46_15_2.prp,43762.63680491192,35980.23729534013,21188.497331351995,2.5200999999999998e-5,0.0027713900000000003,0.000128533
A_014_ABS46_15_3.prp,42822.68168171163,24193.375457441332,25071.02603537155,2.7114999999999997e-5,0.002500321,0.00013353399999999999
A_014_ABS46_15_4.prp,37575.61395699309,27239.214159790343,41361.570733513094,2.4296999999999998e-5,0.0025013979999999997,0.000126065
A_014_ABS46_15_5.prp,46082.496775415704,32139.06094765546,18861.59095792055,2.4011e-5,0.0024788790000000002,0.00015412599999999998
A_014_ABS47_15_1.prp,43458.859369653255,29772.75341914817,24793.137656963994,2.4453e-5,0.002530877,0.000134871
A_014_ABS47_15_2.prp,43762.63680491192,35980.23729534013,21188.497331351995,2.8427000000000004e-5,0.002472442,0.000134619
A_014_ABS47_15_3.prp,42822.68168171163,24193.375457441332,25071.02603537155,2.5556e-5,0.002515855,0.000126215
A_014_ABS47_15_4.prp,37575.61395699309,27239.214159790343,41361.570733513094,3.2023e-5,0.002518376,0.000133036
A_014_ABS47_15_5.prp,46082.496775415704,32139.06094765546,18861.59095792055,2.539e-5,0.002447256,0.000125404
A_014_ABS48_15_1.prp,35009.885581354276,28298.177932361417,16566.944580220203,2.6768999999999997e-5,0.0036709769999999997,0.00014249
A_014_ABS48_15_2.prp,39386.88582307069,32295.6464789986,16970.62163615574,3.2275e-5,0.003445366,0.000136717
A_014_ABS48_15_3.prp,37732.89345521247,5737.964378076383,24963.86822396522,2.5494e-5,0.003038397,0.000135714
A_014_ABS48_15_4.prp,34537.88580114901,5258.731758534715,33666.48576969547,3.299e-5,0.00317349,0.000170051
A_014_ABS48_15_5.prp,39532.368603992356,26587.380899403986,17591.05313783869,2.7312999999999994e-5,0.00394984,0.000141999
A_014_ABS49_15_1.prp,217062.63854635894,155954.91220239128,123843.61737710304,2.7488e-5,0.0025357739999999998,0.000138669
A_014_ABS49_15_2.prp,218819.93591367218,179744.97183167367,105750.55957208954,2.7455e-5,0.002543159,0.00013296300000000002
A_014_ABS49_15_3.prp,213959.8395540049,120887.61264146196,125224.46328293557,2.6272000000000002e-5,0.002538663,0.000145768
A_014_ABS49_15_4.prp,187524.8025050976,136056.62424898022,206443.56645775217,2.4679000000000002e-5,0.002709324,0.00013522099999999998
A_014_ABS49_15_5.prp,230252.06084086274,160443.81104156288,94098.33345816634,2.4943e-5,0.002549303,0.000137145
A_014_ABS4_15_1.prp,21744.063854635893,15635.991220239124,12422.161737710303,3.0991e-5,0.002618478,0.00013965400000000002
